2015-07-07,87.800003,87.849998,85.230003,87.220001,33005700,87.220001
2015-07-06,86.489998,88.190002,86.389999,87.550003,24553200,87.550003
2015-07-02,87.400002,87.440002,86.339996,87.290001,16719400,87.290001
2015-07-01,86.769997,87.949997,86.489998,86.910004,25163600,86.910004
2015-06-30,86.599998,86.699997,85.57,85.769997,23016500,85.769997
2015-06-29,86.610001,87.50,85.730003,85.800003,35830000,85.800003
2015-06-26,88.120003,88.339996,86.830002,88.010002,36881300,88.010002
2015-06-25,89.260002,89.400002,87.839996,87.980003,27226000,87.980003
2015-06-24,87.660004,89.25,87.449997,88.860001,41278400,88.860001
2015-06-23,84.959999,87.970001,84.760002,87.879997,50195700,87.879997
2015-06-22,83.410004,84.970001,83.309998,84.739998,29031300,84.739998
2015-06-19,82.830002,82.980003,82.120003,82.510002,23258300,82.510002
2015-06-18,81.639999,83.190002,81.57,82.910004,26715500,82.910004
2015-06-17,81.760002,82.220001,81.339996,81.790001,18296700,81.790001
2015-06-16,80.82,81.510002,80.449997,81.059998,13648200,81.059998
2015-06-15,80.550003,80.93,80.07,80.709999,18763300,80.709999
2015-06-12,81.370003,82.089996,81.199997,81.529999,11388700,81.529999
2015-06-11,82.309998,82.900002,81.360001,81.830002,18578000,81.830002
2015-06-10,80.830002,82.599998,80.809998,82.160004,21439300,82.160004
2015-06-09,80.599998,81.190002,79.32,80.669998,16371000,80.669998
2015-06-08,81.82,82.00,80.129997,80.669998,16871600,80.669998
2015-06-05,81.870003,82.459999,81.510002,82.139999,16072600,82.139999
2015-06-04,82.139999,82.949997,81.510002,82.050003,20674300,82.050003
2015-06-03,81.349998,82.529999,81.25,82.440002,31594700,82.440002
2015-06-02,79.760002,81.349998,79.559998,80.440002,18893700,80.440002
2015-06-01,79.300003,80.379997,78.660004,80.290001,18077700,80.290001
2015-05-29,79.949997,80.07,78.879997,79.190002,16083900,79.190002
2015-05-28,80.25,81.07,80.00,80.150002,11963700,80.150002
2015-05-27,79.599998,80.660004,79.43,80.550003,14065100,80.550003
2015-05-26,80.43,80.599998,79.080002,79.330002,16238400,79.330002
2015-05-22,80.349998,81.309998,80.25,80.540001,19533100,80.540001
2015-05-21,80.190002,80.919998,80.080002,80.480003,13359400,80.480003
2015-05-20,80.470001,81.099998,79.459999,80.550003,23005300,80.550003
2015-05-19,81.25,81.690002,80.550003,80.629997,17931800,80.629997
2015-05-18,80.330002,81.379997,80.230003,80.879997,21077200,80.879997
2015-05-15,81.410004,81.519997,80.18,80.419998,27011300,80.419998
2015-05-14,78.940002,81.849998,78.669998,81.370003,49281400,81.370003
2015-05-13,77.720001,78.529999,77.650002,78.440002,21432100,78.440002
2015-05-12,77.870003,77.889999,76.790001,77.459999,21176300,77.459999
2015-05-11,78.480003,79.029999,77.93,78.010002,18802300,78.010002
2015-05-08,79.099998,79.230003,78.029999,78.510002,19804000,78.510002
2015-05-07,78.00,78.940002,77.559998,78.43,19697600,78.43
2015-05-06,77.970001,78.809998,77.050003,78.099998,28525000,78.099998
2015-05-05,78.550003,78.800003,77.220001,77.559998,22158400,77.559998
2015-05-04,79.330002,79.690002,78.629997,78.809998,14636600,78.809998
2015-05-01,79.239998,79.760002,78.110001,78.989998,22783300,78.989998
2015-04-30,80.010002,80.959999,78.32,78.769997,28999000,78.769997
2015-04-29,80.010002,81.389999,79.519997,80.470001,26430300,80.470001
2015-04-28,81.830002,81.900002,80.230003,80.68,23775300,80.68
2015-04-27,81.870003,82.93,81.629997,81.910004,25446000,81.910004
2015-04-24,82.769997,82.940002,81.480003,81.529999,29660400,81.529999
2015-04-23,84.099998,85.589996,82.410004,82.410004,73728100,82.410004
2015-04-22,84.32,84.739998,83.650002,84.629997,45548000,84.629997
2015-04-21,84.00,84.489998,83.540001,83.620003,27171900,83.620003
2015-04-20,81.540001,83.150002,81.239998,83.089996,28796800,83.089996
2015-04-17,81.480003,82.110001,80.370003,80.779999,24076300,80.779999
2015-04-16,82.470001,83.07,82.150002,82.309998,13769700,82.309998
2015-04-15,83.550003,83.660004,82.269997,82.709999,22390900,82.709999
2015-04-14,83.169998,83.690002,82.440002,83.519997,19634200,83.519997
2015-04-13,81.93,83.940002,81.919998,83.010002,26883100,83.010002
2015-04-10,82.209999,82.610001,81.910004,82.040001,12529700,82.040001
2015-04-09,82.50,82.800003,81.709999,82.169998,15927300,82.169998
2015-04-08,82.629997,83.099998,81.839996,82.279999,18966700,82.279999
2015-04-07,82.650002,83.419998,82.220001,82.32,17467000,82.32
2015-04-06,80.800003,82.809998,80.800003,82.440002,19062900,82.440002
2015-04-02,82.25,82.559998,81.440002,81.559998,19664100,81.559998
2015-04-01,82.50,82.720001,80.870003,81.669998,22058200,81.669998
2015-03-31,82.900002,83.50,82.209999,82.220001,19734300,82.220001
2015-03-30,83.809998,84.339996,82.410004,83.199997,24527700,83.199997
2015-03-27,83.379997,83.949997,82.879997,83.300003,18372600,83.300003
2015-03-26,82.720001,83.769997,82.139999,83.010002,32794800,83.010002
2015-03-25,85.50,85.519997,82.919998,82.919998,37436100,82.919998
2015-03-24,84.709999,86.07,84.519997,85.309998,32576500,85.309998
2015-03-23,83.919998,84.959999,83.300003,84.43,27357300,84.43
2015-03-20,83.389999,84.599998,83.07,83.800003,44466300,83.800003
2015-03-19,81.120003,83.00,81.00,82.75,42099500,82.75
2015-03-18,79.25,81.239998,79.169998,80.910004,36912400,80.910004
2015-03-17,78.360001,79.779999,78.339996,79.360001,22170000,79.360001
2015-03-16,77.959999,78.120003,77.360001,78.07,19305400,78.07
2015-03-13,78.599998,79.379997,77.68,78.050003,18557300,78.050003
2015-03-12,78.099998,79.050003,77.910004,78.93,16093300,78.93
2015-03-11,77.800003,78.43,77.260002,77.57,20215700,77.57
2015-03-10,78.50,79.260002,77.550003,77.550003,23067100,77.550003
2015-03-09,79.68,79.910004,78.629997,79.440002,18925100,79.440002
2015-03-06,80.900002,81.330002,79.830002,80.010002,24488600,80.010002
2015-03-05,81.230003,81.989998,81.050003,81.209999,27825700,81.209999
2015-03-04,79.300003,81.150002,78.849998,80.900002,28126700,80.900002
2015-03-03,79.610001,79.699997,78.519997,79.599998,18635000,79.599998
2015-03-02,79.00,79.860001,78.519997,79.75,21662500,79.75
2015-02-27,80.68,81.230003,78.620003,78.970001,30739200,78.970001
2015-02-26,79.879997,81.370003,79.720001,80.410004,31111900,80.410004
2015-02-25,78.50,80.199997,78.50,79.559998,25593800,79.559998
2015-02-24,78.50,79.480003,78.099998,78.449997,18897100,78.449997
2015-02-23,79.959999,80.190002,78.379997,78.839996,24139100,78.839996
2015-02-20,79.550003,80.339996,79.199997,79.900002,36931700,79.900002
2015-02-19,76.989998,79.839996,76.949997,79.419998,45851200,79.419998
2015-02-18,75.940002,76.900002,75.449997,76.709999,22426400,76.709999
2015-02-17,75.300003,76.910004,75.080002,75.599998,25254400,75.599998
2015-02-13,76.459999,76.480003,75.50,75.739998,18621900,75.739998
2015-02-12,76.860001,76.870003,75.889999,76.230003,17235000,76.230003
2015-02-11,75.089996,76.75,75.029999,76.510002,20877400,76.510002
2015-02-10,74.849998,75.339996,74.50,75.190002,15811300,75.190002
2015-02-09,74.050003,74.830002,73.449997,74.440002,16194300,74.440002
2015-02-06,75.68,75.699997,74.25,74.470001,20989300,74.470001
2015-02-05,75.709999,75.980003,75.209999,75.610001,15062600,75.610001
2015-02-04,75.089996,76.349998,75.010002,75.629997,20277400,75.629997
2015-02-03,75.190002,75.580002,73.860001,75.400002,26957700,75.400002
2015-02-02,76.110001,76.139999,73.75,74.989998,41955300,74.989998
2015-01-30,78.00,78.160004,75.75,75.910004,42649500,75.910004
2015-01-29,76.849998,78.019997,74.209999,78.00,61293500,78.00
2015-01-28,76.900002,77.639999,76.00,76.239998,53306400,76.239998
2015-01-27,76.709999,76.879997,75.629997,75.779999,20110000,75.779999
2015-01-26,77.980003,78.470001,77.290001,77.50,19260800,77.50
2015-01-23,77.650002,78.190002,77.040001,77.830002,16746500,77.830002
2015-01-22,77.169998,77.75,76.68,77.650002,19519500,77.650002
2015-01-21,76.160004,77.300003,75.849998,76.739998,25096700,76.739998
2015-01-20,75.720001,76.309998,74.82,76.239998,22821600,76.239998
2015-01-16,74.040001,75.32,73.839996,75.18,21791500,75.18
2015-01-15,76.400002,76.57,73.540001,74.050003,34134000,74.050003
2015-01-14,76.419998,77.199997,76.029999,76.279999,25918600,76.279999
2015-01-13,77.230003,78.080002,75.849998,76.449997,25179600,76.449997
2015-01-12,77.839996,78.00,76.209999,76.720001,19190200,76.720001
2015-01-09,78.199997,78.620003,77.199997,77.739998,21157000,77.739998
2015-01-08,76.739998,78.230003,76.080002,78.18,23961000,78.18
2015-01-07,76.760002,77.360001,75.82,76.150002,22045300,76.150002
2015-01-06,77.230003,77.589996,75.360001,76.150002,27399300,76.150002
2015-01-05,77.980003,79.25,76.860001,77.190002,26452200,77.190002
2015-01-02,78.580002,78.93,77.699997,78.449997,18177500,78.449997
2014-12-31,79.540001,79.800003,77.860001,78.019997,20040400,78.019997
2014-12-30,79.849998,80.589996,79.099998,79.220001,14370800,79.220001
2014-12-29,80.489998,80.959999,79.709999,80.019997,14134700,80.019997
2014-12-26,81.019997,81.279999,80.510002,80.779999,10647400,80.779999
2014-12-24,81.029999,81.43,80.75,80.769997,7685500,80.769997
2014-12-23,82.019997,82.169998,80.400002,80.610001,19865800,80.610001
2014-12-22,80.080002,81.889999,80.00,81.449997,31395800,81.449997
2014-12-19,78.75,80.00,78.330002,79.879997,43335000,79.879997
2014-12-18,76.889999,78.400002,76.510002,78.400002,34222100,78.400002
2014-12-17,75.010002,76.410004,74.900002,76.110001,29203900,76.110001
2014-12-16,76.190002,77.389999,74.589996,74.690002,31554600,74.690002
2014-12-15,78.459999,78.580002,76.559998,76.989998,29396500,76.989998
2014-12-12,77.160004,78.879997,77.019997,77.830002,28091600,77.830002
2014-12-11,76.519997,78.519997,76.480003,77.730003,33462100,77.730003
2014-12-10,76.650002,77.550003,76.07,76.18,32210500,76.18
2014-12-09,75.199997,76.93,74.779999,76.839996,25358600,76.839996
2014-12-08,76.18,77.25,75.400002,76.519997,25733900,76.519997
2014-12-05,75.800003,76.760002,75.360001,76.360001,24306400,76.360001
2014-12-04,74.830002,75.550003,74.660004,75.239998,14362800,75.239998
2014-12-03,75.379997,75.730003,74.400002,74.879997,16689900,74.879997
2014-12-02,75.330002,75.910004,75.040001,75.459999,16724600,75.459999
2014-12-01,77.260002,77.309998,74.800003,75.099998,31789900,75.099998
2014-11-28,77.669998,78.269997,77.230003,77.699997,15992000,77.699997
2014-11-26,75.529999,77.779999,75.510002,77.620003,32695300,77.620003
2014-11-25,74.209999,75.739998,74.129997,75.629997,32250200,75.629997
2014-11-24,73.540001,74.349998,73.349998,74.010002,22103800,74.010002
2014-11-21,74.50,74.50,73.50,73.75,23055400,73.75
2014-11-20,72.800003,73.989998,72.510002,73.599998,19154900,73.599998
2014-11-19,74.010002,74.540001,73.110001,73.330002,25441200,73.330002
2014-11-18,74.449997,74.800003,73.900002,74.339996,20690500,74.339996
2014-11-17,74.879997,75.660004,73.879997,74.239998,28701200,74.239998
2014-11-14,74.269997,74.93,74.040001,74.879997,19476900,74.879997
2014-11-13,74.739998,75.239998,73.639999,74.25,26448500,74.25
2014-11-12,74.279999,75.139999,73.540001,74.720001,26536600,74.720001
2014-11-11,74.949997,74.980003,74.029999,74.610001,18715700,74.610001
2014-11-10,75.360001,75.480003,74.610001,75.00,21575100,75.00
2014-11-07,75.389999,75.860001,75.019997,75.599998,20774000,75.599998
2014-11-06,74.889999,75.599998,74.309998,75.260002,21383000,75.260002
2014-11-05,76.510002,76.800003,74.419998,74.830002,35913000,74.830002
2014-11-04,74.230003,75.769997,73.650002,75.760002,39326000,75.760002
2014-11-03,75.470001,75.519997,73.699997,73.879997,40727000,73.879997
2014-10-31,74.93,75.699997,74.449997,74.989998,44544000,74.989998
2014-10-30,75.050003,75.349998,72.900002,74.110001,83270000,74.110001
2014-10-29,75.449997,76.879997,74.779999,75.860001,106120000,75.860001
2014-10-28,80.18,81.160004,79.57,80.769997,71343100,80.769997
2014-10-27,80.739998,80.800003,79.760002,80.279999,30169000,80.279999
2014-10-24,80.199997,80.82,79.32,80.669998,32248000,80.669998
2014-10-23,79.379997,80.629997,79.010002,80.040001,35056000,80.040001
2014-10-22,78.82,79.849998,78.010002,78.370003,41808900,78.370003
2014-10-21,77.559998,78.739998,77.150002,78.690002,32252000,78.690002
2014-10-20,75.599998,77.089996,75.379997,76.949997,34701000,76.949997
2014-10-17,74.230003,76.00,73.75,75.949997,76342000,75.949997
2014-10-16,70.790001,73.349998,70.580002,72.629997,53529000,72.629997
2014-10-15,71.690002,73.800003,70.32,73.209999,61528000,73.209999
2014-10-14,74.00,74.18,72.050003,73.589996,50299000,73.589996
2014-10-13,73.230003,74.779999,72.519997,72.989998,43938000,72.989998
2014-10-10,75.589996,76.50,72.760002,72.910004,52146000,72.910004
2014-10-09,77.279999,77.760002,75.849998,75.910004,32487000,75.910004
2014-10-08,76.18,77.709999,75.099998,77.519997,32976000,77.519997
2014-10-07,77.050003,77.949997,76.239998,76.290001,25317000,76.290001
2014-10-06,77.190002,77.889999,76.849998,77.559998,25729000,77.559998
2014-10-03,77.760002,78.059998,77.260002,77.440002,23340000,77.440002
2014-10-02,76.57,77.480003,75.639999,77.080002,36488000,77.080002
2014-10-01,78.779999,78.82,75.900002,76.550003,55090000,76.550003
2014-09-30,79.349998,79.709999,78.599998,79.040001,35899000,79.040001
2014-09-29,78.120003,79.199997,77.910004,79.00,34031000,79.00
2014-09-26,77.589996,78.839996,77.330002,78.790001,28872000,78.790001
2014-09-25,78.599998,78.940002,77.129997,77.220001,37533000,77.220001
2014-09-24,78.099998,78.620003,77.510002,78.540001,30680000,78.540001
2014-09-23,76.330002,78.629997,76.040001,78.290001,36814000,78.290001
2014-09-22,77.00,77.529999,75.949997,76.800003,31961000,76.800003
2014-09-19,77.400002,78.300003,76.440002,77.910004,76671000,77.910004
2014-09-18,76.769997,77.330002,76.519997,77.00,23031000,77.00
2014-09-17,75.959999,77.25,75.57,76.43,28693000,76.43
2014-09-16,73.519997,76.230003,73.07,76.080002,37742000,76.080002
2014-09-15,77.150002,77.25,73.43,74.580002,49679000,74.580002
2014-09-12,78.019997,78.300003,77.099998,77.480003,26744000,77.480003
2014-09-11,77.129997,78.360001,77.050003,77.919998,32219000,77.919998
2014-09-10,76.519997,77.949997,76.510002,77.43,29909000,77.43
2014-09-09,77.589996,78.169998,76.199997,76.669998,28882000,76.669998
2014-09-08,77.260002,78.169998,77.010002,77.889999,28183000,77.889999
2014-09-05,76.099998,77.379997,75.599998,77.260002,29476000,77.260002
2014-09-04,75.889999,76.93,75.529999,75.949997,26676000,75.949997
2014-09-03,77.139999,77.480003,75.599998,75.830002,32389000,75.830002
2014-09-02,75.010002,76.699997,74.82,76.68,34979000,76.68
2014-08-29,74.300003,74.82,74.010002,74.82,26241000,74.82
2014-08-28,74.00,74.43,73.730003,73.860001,21947000,73.860001
2014-08-27,75.269997,75.489998,74.459999,74.629997,36323000,74.629997
2014-08-26,75.00,75.989998,74.730003,75.959999,23993000,75.959999
2014-08-25,74.940002,75.279999,74.790001,75.019997,19734000,75.019997
2014-08-22,74.339996,74.730003,73.57,74.57,20897000,74.57
2014-08-21,74.919998,75.190002,74.410004,74.57,20102000,74.57
2014-08-20,74.970001,75.18,74.620003,74.809998,22917000,74.809998
2014-08-19,74.809998,75.580002,74.510002,75.290001,26679000,75.290001
2014-08-18,74.00,74.720001,73.959999,74.589996,23974000,74.589996
2014-08-15,74.32,74.650002,73.00,73.629997,38846600,73.629997
2014-08-14,73.970001,74.379997,73.690002,74.300003,22207000,74.300003
2014-08-13,73.120003,74.25,73.050003,73.769997,29266000,73.769997
2014-08-12,73.089996,73.330002,72.220001,72.830002,27419000,72.830002
2014-08-11,73.459999,73.910004,73.059998,73.440002,24591000,73.440002
2014-08-08,73.400002,73.43,72.559998,73.059998,27202000,73.059998
2014-08-07,73.00,74.00,72.699997,73.169998,38141000,73.169998
2014-08-06,72.019997,73.720001,71.790001,72.470001,30986000,72.470001
2014-08-05,73.199997,73.589996,72.18,72.690002,34986000,72.690002
2014-08-04,72.360001,73.879997,72.360001,73.510002,30777000,73.510002
2014-08-01,72.220001,73.220001,71.550003,72.360001,43535000,72.360001
2014-07-31,74.00,74.169998,72.440002,72.650002,43992000,72.650002
2014-07-30,74.209999,75.190002,74.129997,74.68,36853000,74.68
2014-07-29,74.720001,74.919998,73.419998,73.709999,41324000,73.709999
2014-07-28,75.169998,75.50,73.849998,74.919998,41725000,74.919998
2014-07-25,74.989998,75.669998,74.660004,75.190002,45917000,75.190002
2014-07-24,75.959999,76.739998,74.510002,74.980003,124168000,74.980003
2014-07-23,69.739998,71.330002,69.610001,71.290001,78435000,71.290001
2014-07-22,69.760002,69.769997,68.610001,69.269997,40398000,69.269997
2014-07-21,68.809998,69.959999,68.50,69.400002,49539000,69.400002
2014-07-18,66.800003,68.459999,66.160004,68.419998,42456000,68.419998
2014-07-17,67.029999,67.849998,66.040001,66.410004,38188000,66.410004
2014-07-16,67.540001,67.940002,67.07,67.660004,29594000,67.660004
2014-07-15,67.959999,68.089996,66.260002,67.169998,44213200,67.169998
2014-07-14,67.129997,68.169998,66.900002,67.900002,38537000,67.900002
2014-07-11,65.279999,66.589996,64.790001,66.339996,39212000,66.339996
2014-07-10,63.310001,65.339996,63.049999,64.870003,44422000,64.870003
2014-07-09,63.41,65.120003,63.150002,64.970001,51432000,64.970001
2014-07-08,65.059998,65.559998,62.209999,62.759998,68926000,62.759998
2014-07-07,66.300003,66.57,65.120003,65.290001,28745000,65.290001
2014-07-03,66.860001,67.00,65.760002,66.290001,25203200,66.290001
2014-07-02,68.040001,68.300003,65.790001,66.449997,41895000,66.449997
2014-07-01,67.580002,68.440002,67.389999,68.059998,33243000,68.059998
2014-06-30,67.459999,67.919998,67.129997,67.290001,27202000,67.290001
2014-06-27,67.309998,67.699997,66.839996,67.599998,46461000,67.599998
2014-06-26,68.00,68.00,66.900002,67.129997,47714000,67.129997
2014-06-25,65.580002,67.480003,65.57,67.440002,44308000,67.440002
2014-06-24,65.360001,67.169998,65.269997,65.720001,57335000,65.720001
2014-06-23,64.32,65.660004,64.220001,65.370003,34560000,65.370003
2014-06-20,64.459999,64.809998,63.349998,64.50,46466000,64.50
2014-06-19,65.459999,65.580002,64.209999,64.339996,34245000,64.339996
2014-06-18,64.489998,65.75,64.050003,65.599998,35570000,65.599998
2014-06-17,64.099998,64.879997,63.93,64.400002,27715000,64.400002
2014-06-16,64.160004,64.879997,63.75,64.190002,31046000,64.190002
2014-06-13,64.699997,64.970001,63.830002,64.50,29419000,64.50
2014-06-12,65.849998,66.470001,64.059998,64.290001,55730000,64.290001
2014-06-11,65.32,65.800003,64.900002,65.779999,44242000,65.779999
2014-06-10,63.529999,65.82,63.50,65.769997,69206900,65.769997
2014-06-09,62.400002,63.34,61.790001,62.880001,37617000,62.880001
2014-06-06,63.369999,63.48,62.150002,62.50,42442000,62.50
2014-06-05,63.66,64.360001,62.82,63.189999,47352000,63.189999
2014-06-04,62.450001,63.59,62.07,63.34,36514000,63.34
2014-06-03,62.619999,63.419998,62.32,62.869999,32217000,62.869999
2014-06-02,63.23,63.59,62.049999,63.080002,35947400,63.080002
2014-05-30,63.950001,64.169998,62.560001,63.299999,45253500,63.299999
2014-05-29,63.84,64.300003,63.509998,63.830002,42700000,63.830002
2014-05-28,63.389999,64.139999,62.619999,63.509998,47795000,63.509998
2014-05-27,61.619999,63.509998,61.57,63.48,55682000,63.48
2014-05-23,60.41,61.450001,60.150002,61.349998,38294000,61.349998
2014-05-22,60.939999,61.48,60.400002,60.52,54200000,60.52
2014-05-21,58.560001,60.50,58.25,60.490002,58992000,60.490002
2014-05-20,59.50,60.189999,58.18,58.560001,53931000,58.560001
2014-05-19,57.889999,59.560001,57.57,59.209999,43034000,59.209999
2014-05-16,58.310001,58.450001,57.310001,58.02,47933000,58.02
2014-05-15,59.259998,59.380001,57.52,57.919998,56814000,57.919998
2014-05-14,59.529999,60.450001,58.950001,59.23,47429000,59.23
2014-05-13,59.66,60.889999,59.509998,59.830002,48525000,59.830002
2014-05-12,57.98,59.900002,57.98,59.830002,48575000,59.830002
2014-05-09,56.849998,57.650002,56.380001,57.240002,52584000,57.240002
2014-05-08,57.23,58.82,56.50,56.759998,61251000,56.759998
2014-05-07,58.77,59.299999,56.259998,57.389999,78587000,57.389999
2014-05-06,60.98,61.150002,58.490002,58.529999,55901000,58.529999
2014-05-05,59.669998,61.349998,59.18,61.220001,46057000,61.220001
2014-05-02,61.299999,61.889999,60.18,60.459999,54189000,60.459999
2014-05-01,60.43,62.279999,60.209999,61.150002,82429000,61.150002
2014-04-30,57.580002,59.849998,57.16,59.779999,76093000,59.779999
2014-04-29,56.09,58.279999,55.84,58.150002,75557000,58.150002
2014-04-28,58.049999,58.310001,54.66,56.139999,107758000,56.139999
2014-04-25,59.970001,60.009998,57.57,57.709999,92502000,57.709999
2014-04-24,63.599998,63.650002,59.77,60.869999,138769000,60.869999
2014-04-23,63.450001,63.48,61.259998,61.360001,96565000,61.360001
2014-04-22,62.650002,63.439999,62.220001,63.029999,60631000,63.029999
2014-04-21,59.459999,61.240002,59.150002,61.240002,60364000,61.240002
2014-04-17,59.299999,60.580002,58.720001,58.939999,88040000,58.939999
2014-04-16,59.790001,60.189999,57.740002,59.720001,78774000,59.720001
2014-04-15,59.290001,59.68,55.880001,59.09,108623000,59.09
2014-04-14,60.09,60.450001,57.779999,58.889999,72325000,58.889999
2014-04-11,57.599998,60.310001,57.310001,58.529999,91452000,58.529999
2014-04-10,63.080002,63.18,58.68,59.16,114988000,59.16
2014-04-09,59.630001,62.459999,59.189999,62.41,100215000,62.41
2014-04-08,57.68,58.709999,57.169998,58.189999,78836000,58.189999
2014-04-07,55.900002,58.00,55.439999,56.950001,108488000,56.950001
2014-04-04,59.939999,60.200001,56.32,56.75,125214400,56.75
2014-04-03,62.549999,63.169998,59.130001,59.490002,83859000,59.490002
2014-04-02,63.209999,63.91,62.209999,62.720001,66277000,62.720001
2014-04-01,60.459999,62.66,60.240002,62.619999,59291000,62.619999
2014-03-31,60.779999,61.52,59.869999,60.240002,53011000,60.240002
2014-03-28,61.34,61.950001,59.34,60.009998,67052000,60.009998
2014-03-27,60.509998,61.900002,57.98,60.970001,112650000,60.970001
2014-03-26,64.739998,64.949997,60.369999,60.389999,97503900,60.389999
2014-03-25,64.889999,66.190002,63.779999,64.889999,68786000,64.889999
2014-03-24,67.190002,67.360001,63.360001,64.099998,85696000,64.099998
2014-03-21,67.529999,67.919998,66.18,67.239998,59999900,67.239998
2014-03-20,68.010002,68.230003,66.82,66.970001,44439000,66.970001
2014-03-19,69.169998,69.290001,67.470001,68.239998,43981000,68.239998
2014-03-18,68.760002,69.599998,68.300003,69.190002,40827000,69.190002

